report_id,company_inn,subject_inn,item_type,item_index,name,related_inn,related_ogrn,role,position,code,description,share,amount,date_from,active,registration_date,address,phone_type,phone_code,phone_number,auth_person_name,auth_person_position,details_json
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,phone,0,,,,phone,,,,,,,,,,,918,3913609,,,"{""phoneCode"":""918"",""phoneNumber"":""3913609""}"
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,2311304742,tax_system,0,Общая система налогообложения,,,tax_system,,ОСНО,,,,,,,,,,,,,"{""fullName"":""Общая система налогообложения"",""shortName"":""ОСНО""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,0,"ООО ""АЛ+""",5402077429,1235400011054,related_company,,,,,,,,2023-03-14T21:00:00.000Z,,,,,МОИСЕЕВА АНАСТАСИЯ ВЛАДИМИРОВНА,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""5402077429"",""ogrn"":""1235400011054"",""name"":""ООО \""АЛ+\"""",""registrationDate"":{""$date"":""2023-03-14T21:00:00.000Z""},""authPersonName"":""МОИСЕЕВА АНАСТАСИЯ ВЛАДИМИРОВНА"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,1,"ООО ""ГЛОБАЛСИБЭКСПО""",5406836035,1235400044934,related_company,,,,,,,,2023-11-02T21:00:00.000Z,,,,,ЯХОМОВ АЛЕКСАНДР СЕРГЕЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""5406836035"",""ogrn"":""1235400044934"",""name"":""ООО \""ГЛОБАЛСИБЭКСПО\"""",""registrationDate"":{""$date"":""2023-11-02T21:00:00.000Z""},""authPersonName"":""ЯХОМОВ АЛЕКСАНДР СЕРГЕЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,2,"ООО ""АБСОЛЮТ АВТО СПБ""",4706089417,1254700009079,related_company,,,,,,,,2025-06-04T21:00:00.000Z,,,,,ПАНТЕЕВ ЕВГЕНИЙ ВЛАДИМИРОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""4706089417"",""ogrn"":""1254700009079"",""name"":""ООО \""АБСОЛЮТ АВТО СПБ\"""",""registrationDate"":{""$date"":""2025-06-04T21:00:00.000Z""},""authPersonName"":""ПАНТЕЕВ ЕВГЕНИЙ ВЛАДИМИРОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,3,"ООО ""ПЛЮС ФИНАНС""",2536297741,1162536083698,related_company,,,,,,,,2016-09-07T21:00:00.000Z,,,,,ШТЕЙЗЕЛЬ ЛЮДМИЛА ЮРЬЕВНА,ДИРЕКТОР,"{""inn"":""2536297741"",""ogrn"":""1162536083698"",""name"":""ООО \""ПЛЮС ФИНАНС\"""",""registrationDate"":{""$date"":""2016-09-07T21:00:00.000Z""},""authPersonName"":""ШТЕЙЗЕЛЬ ЛЮДМИЛА ЮРЬЕВНА"",""authPersonPosition"":""ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,4,"ООО ""АБСОЛЮТ ЭКСПЕРТ""",5401968013,1165476188668,related_company,,,,,,,,2016-11-07T21:00:00.000Z,,,,,ШТЕЙЗЕЛЬ ВИКТОР ФЕЛИКСОВИЧ,ДИРЕКТОР,"{""inn"":""5401968013"",""ogrn"":""1165476188668"",""name"":""ООО \""АБСОЛЮТ ЭКСПЕРТ\"""",""registrationDate"":{""$date"":""2016-11-07T21:00:00.000Z""},""authPersonName"":""ШТЕЙЗЕЛЬ ВИКТОР ФЕЛИКСОВИЧ"",""authPersonPosition"":""ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,5,"ООО ""ФИНКЛУБ""",5405469826,1135476027224,related_company,,,,,,,,2013-02-17T20:00:00.000Z,,,,,Чупахина Светлана Александровна,ДИРЕКТОР,"{""inn"":""5405469826"",""ogrn"":""1135476027224"",""name"":""ООО \""ФИНКЛУБ\"""",""registrationDate"":{""$date"":""2013-02-17T20:00:00.000Z""},""authPersonName"":""Чупахина Светлана Александровна"",""authPersonPosition"":""ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,6,"ООО ""АБСОЛЮТ АВТО""",5406789240,1145476108469,related_company,,,,,,,,2014-09-01T20:00:00.000Z,,,,,ШТЕЙЗЕЛЬ ДМИТРИЙ ВИКТОРОВИЧ,ДИРЕКТОР,"{""inn"":""5406789240"",""ogrn"":""1145476108469"",""name"":""ООО \""АБСОЛЮТ АВТО\"""",""registrationDate"":{""$date"":""2014-09-01T20:00:00.000Z""},""authPersonName"":""ШТЕЙЗЕЛЬ ДМИТРИЙ ВИКТОРОВИЧ"",""authPersonPosition"":""ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,7,"ООО ""АБСОЛЮТ СИСТЕМА""",5406620406,1165476168604,related_company,,,,,,,,2016-09-29T21:00:00.000Z,,,,,ШТЕЙЗЕЛЬ ДМИТРИЙ ВИКТОРОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""5406620406"",""ogrn"":""1165476168604"",""name"":""ООО \""АБСОЛЮТ СИСТЕМА\"""",""registrationDate"":{""$date"":""2016-09-29T21:00:00.000Z""},""authPersonName"":""ШТЕЙЗЕЛЬ ДМИТРИЙ ВИКТОРОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,related_company,8,"ООО ""АБСОЛЮТ ФИНАНС""",5406975367,1175476051717,related_company,,,,,,,,2017-05-09T21:00:00.000Z,,,,,ШТЕЙЗЕЛЬ ДМИТРИЙ ВИКТОРОВИЧ,ДИРЕКТОР,"{""inn"":""5406975367"",""ogrn"":""1175476051717"",""name"":""ООО \""АБСОЛЮТ ФИНАНС\"""",""registrationDate"":{""$date"":""2017-05-09T21:00:00.000Z""},""authPersonName"":""ШТЕЙЗЕЛЬ ДМИТРИЙ ВИКТОРОВИЧ"",""authPersonPosition"":""ДИРЕКТОР""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,activity,0,,,,main,,49.42,Предоставление услуг по перевозкам,,,,,,,,,,,,"{""code"":""49.42"",""description"":""Предоставление услуг по перевозкам""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,activity,1,,,,other,,70.22,Консультирование по вопросам коммерческой деятельности и управления,,,,,,,,,,,,"{""code"":""70.22"",""description"":""Консультирование по вопросам коммерческой деятельности и управления""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,activity,2,,,,other,,66.19.4,Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества,,,,,,,,,,,,"{""code"":""66.19.4"",""description"":""Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества""}"
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,540325003268,activity,3,,,,other,,82.99,"Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки",,,,,,,,,,,,"{""code"":""82.99"",""description"":""Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки""}"
